Site,DateTime,Season,HourlySpill,HourlyFlow,FBElevation,PHMin,DailySpillCap,SummerSpillTarget,12HrAvgTDG_FB,TDGStnd_FB,12HrAvgTDG_TR,TDGStnd_TR,Comments
LMN,8/26/2025 7:00,Summer    ,14,20.8,538.91,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 8:00,Summer    ,14,22.3,539.01,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 9:00,Summer    ,14.1,20.9,538.97,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 10:00,Summer    ,14.1,20.9,538.99,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 11:00,Summer    ,14.2,21,538.98,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 12:00,Summer    ,14.3,21,539.05,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 13:00,Summer    ,14.3,21.2,539.11,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 14:00,Summer    ,14.3,21.2,539.04,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 15:00,Summer    ,14.3,21.2,539.15,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 16:00,Summer    ,14.2,22.6,539.01,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 17:00,Summer    ,14.3,21.1,539.13,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 18:00,Summer    ,13.9,20.7,539.08,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 19:00,Summer    ,13.9,20.8,539.18,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 20:00,Summer    ,14,20.8,539.13,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 21:00,Summer    ,14,22.4,539.22,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 22:00,Summer    ,13.9,20.8,539.23,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/26/2025 23:00,Summer    ,13.9,20.7,539.2,12,17,8,113,115,117,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 0:00,Summer    ,14,20.8,539.28,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 1:00,Summer    ,15.7,22.5,539.31,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 2:00,Summer    ,16,22.8,539.31,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 3:00,Summer    ,16,22.9,539.29,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 4:00,Summer    ,16,22.8,539.31,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 5:00,Summer    ,16,22.8,539.31,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 6:00,Summer    ,16,22.8,539.32,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 7:00,Summer    ,16,22.9,539.31,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 8:00,Summer    ,16.2,23,539.29,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 9:00,Summer    ,16.2,23,539.31,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 10:00,Summer    ,16.2,23,539.27,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 11:00,Summer    ,16.3,23.1,539.33,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 12:00,Summer    ,16.3,23.1,539.26,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 13:00,Summer    ,16.3,23.1,539.29,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 14:00,Summer    ,16.3,23.2,539.28,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 15:00,Summer    ,16.3,24.7,539.27,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 16:00,Summer    ,16.4,23.2,539.25,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 17:00,Summer    ,21.5,28.4,539.22,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 18:00,Summer    ,21.2,28,539.22,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 19:00,Summer    ,21,27.8,539.07,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 20:00,Summer    ,21,27.8,539.08,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 21:00,Summer    ,23.6,30.4,538.95,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 22:00,Summer    ,24.8,31.7,538.96,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/27/2025 23:00,Summer    ,24.7,31.6,538.67,12,17,8,114,115,118,120,Excess spill due to planned powerhouse outage for isophase work;
LMN,8/28/2025 0:00,Summer    ,23.8,32.3,538.71,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 1:00,Summer    ,16,24.4,538.62,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 2:00,Summer    ,16,22.9,538.62,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 3:00,Summer    ,15.9,22.8,538.65,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 4:00,Summer    ,16,22.9,538.6,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 5:00,Summer    ,16,24.4,538.68,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 6:00,Summer    ,15.9,22.8,538.58,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 7:00,Summer    ,10.2,17,538.77,12,17,5,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 8:00,Summer    ,8.2,15.1,538.73,12,17,3.1,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 9:00,Summer    ,8.3,15.1,538.91,12,17,3.1,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 10:00,Summer    ,8.4,15.3,538.97,12,17,3.3,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 11:00,Summer    ,8.4,15.2,539.11,12,17,3.2,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 12:00,Summer    ,8.5,14.3,539.16,12,17,2.3,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 13:00,Summer    ,8.6,21.6,539.13,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 14:00,Summer    ,8.7,21.5,539.28,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 15:00,Summer    ,8.6,21.6,539.11,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 16:00,Summer    ,8.7,22.2,539.26,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 17:00,Summer    ,9,33.6,539,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 18:00,Summer    ,9.2,34.3,539.3,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 19:00,Summer    ,8.7,33.8,539.07,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 20:00,Summer    ,8.6,34.3,539.24,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 21:00,Summer    ,8.7,34.5,539.09,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 22:00,Summer    ,8.4,33.8,539.07,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/28/2025 23:00,Summer    ,8.5,21.9,538.98,12,17,8,114,115,116,120,Excess spill through 1200 due to planned powerhouse outage for isophase work;
LMN,8/29/2025 0:00,Summer    ,8.3,21,538.83,12,17,8,113,115,114,120,
LMN,8/29/2025 1:00,Summer    ,8.5,21.2,539.01,12,17,8,113,115,114,120,
LMN,8/29/2025 2:00,Summer    ,8.4,22.6,538.79,12,17,8,113,115,114,120,
LMN,8/29/2025 3:00,Summer    ,8.4,21.2,539.23,12,17,8,113,115,114,120,
LMN,8/29/2025 4:00,Summer    ,8.5,21.2,538.88,12,17,8,113,115,114,120,
LMN,8/29/2025 5:00,Summer    ,8.3,21.1,538.99,12,17,8,113,115,114,120,
LMN,8/29/2025 6:00,Summer    ,8.5,21.3,538.94,12,17,8,113,115,114,120,
LMN,8/29/2025 7:00,Summer    ,8.4,22.6,538.97,12,17,8,113,115,114,120,
LMN,8/29/2025 8:00,Summer    ,8.5,21.2,538.98,12,17,8,113,115,114,120,
LMN,8/29/2025 9:00,Summer    ,8.4,21.1,538.99,12,17,8,113,115,114,120,
LMN,8/29/2025 10:00,Summer    ,8.5,21.3,539.04,12,17,8,113,115,114,120,
LMN,8/29/2025 11:00,Summer    ,8.4,21.3,538.91,12,17,8,113,115,114,120,
LMN,8/29/2025 12:00,Summer    ,8.5,21.3,539.03,12,17,8,113,115,114,120,
LMN,8/29/2025 13:00,Summer    ,8.4,24.3,538.92,12,17,8,113,115,114,120,
LMN,8/29/2025 14:00,Summer    ,8.4,24.5,538.95,12,17,8,113,115,114,120,
LMN,8/29/2025 15:00,Summer    ,8.4,24.6,538.81,12,17,8,113,115,114,120,
LMN,8/29/2025 16:00,Summer    ,8.3,24.5,538.88,12,17,8,113,115,114,120,
LMN,8/29/2025 17:00,Summer    ,8.4,24.8,538.88,12,17,8,113,115,114,120,
LMN,8/29/2025 18:00,Summer    ,8.3,24.8,538.84,12,17,8,113,115,114,120,
LMN,8/29/2025 19:00,Summer    ,8.3,24.7,538.87,12,17,8,113,115,114,120,
LMN,8/29/2025 20:00,Summer    ,8.3,25.1,538.76,12,17,8,113,115,114,120,
LMN,8/29/2025 21:00,Summer    ,8.3,25.3,538.85,12,17,8,113,115,114,120,
LMN,8/29/2025 22:00,Summer    ,8.3,25.1,538.8,12,17,8,113,115,114,120,
LMN,8/29/2025 23:00,Summer    ,8.3,21.6,538.86,12,17,8,113,115,114,120,
LMN,8/30/2025 0:00,Summer    ,8.3,21.1,538.78,12,17,8,113,115,114,120,
LMN,8/30/2025 1:00,Summer    ,8.3,21.5,538.82,12,17,8,113,115,114,120,
LMN,8/30/2025 2:00,Summer    ,8.3,21.3,538.78,12,17,8,113,115,114,120,
LMN,8/30/2025 3:00,Summer    ,8.3,21.3,538.8,12,17,8,113,115,114,120,
LMN,8/30/2025 4:00,Summer    ,8.3,21.4,538.82,12,17,8,113,115,114,120,
LMN,8/30/2025 5:00,Summer    ,8.3,22.7,538.77,12,17,8,113,115,114,120,
LMN,8/30/2025 6:00,Summer    ,8.3,21.4,538.85,12,17,8,113,115,114,120,
LMN,8/30/2025 7:00,Summer    ,8.3,21.2,538.77,12,17,8,113,115,114,120,
LMN,8/30/2025 8:00,Summer    ,8.3,21.4,538.83,12,17,8,113,115,114,120,
LMN,8/30/2025 9:00,Summer    ,8.3,21.5,538.78,12,17,8,113,115,114,120,
LMN,8/30/2025 10:00,Summer    ,8.3,21.5,538.81,12,17,8,113,115,114,120,
LMN,8/30/2025 11:00,Summer    ,8.3,21.5,538.79,12,17,8,113,115,114,120,
LMN,8/30/2025 12:00,Summer    ,8.2,21.5,538.77,12,17,8,113,115,114,120,
LMN,8/30/2025 13:00,Summer    ,8.3,21.5,538.77,12,17,8,113,115,114,120,
LMN,8/30/2025 14:00,Summer    ,8.3,22.9,538.76,12,17,8,113,115,114,120,
LMN,8/30/2025 15:00,Summer    ,8.2,21.2,538.72,12,17,8,113,115,114,120,
LMN,8/30/2025 16:00,Summer    ,8.2,21.3,538.79,12,17,8,113,115,114,120,
LMN,8/30/2025 17:00,Summer    ,8.2,21.3,538.73,12,17,8,113,115,114,120,
LMN,8/30/2025 18:00,Summer    ,8.2,21.4,538.76,12,17,8,113,115,114,120,
LMN,8/30/2025 19:00,Summer    ,8.2,21.4,538.73,12,17,8,113,115,114,120,
LMN,8/30/2025 20:00,Summer    ,8.2,25,538.68,12,17,8,113,115,114,120,
LMN,8/30/2025 21:00,Summer    ,8.2,25.3,538.86,12,17,8,113,115,114,120,
LMN,8/30/2025 22:00,Summer    ,8.3,25.4,538.72,12,17,8,113,115,114,120,
LMN,8/30/2025 23:00,Summer    ,8.2,26.8,538.8,12,17,8,113,115,114,120,
LMN,8/31/2025 0:00,Summer    ,8.3,21.4,538.8,12,17,8,113,115,114,120,
LMN,8/31/2025 1:00,Summer    ,8.2,21,538.78,12,17,8,113,115,114,120,
LMN,8/31/2025 2:00,Summer    ,8.3,22.7,538.76,12,17,8,113,115,114,120,
LMN,8/31/2025 3:00,Summer    ,8.2,21.1,538.73,12,17,8,113,115,114,120,
LMN,8/31/2025 4:00,Summer    ,8.3,21.1,538.89,12,17,8,113,115,114,120,
LMN,8/31/2025 5:00,Summer    ,8.3,21.2,538.67,12,17,8,113,115,114,120,
LMN,8/31/2025 6:00,Summer    ,8.2,21.2,538.85,12,17,8,113,115,114,120,
LMN,8/31/2025 7:00,Summer    ,8.3,21.1,538.75,12,17,8,113,115,114,120,
LMN,8/31/2025 8:00,Summer    ,8.2,21.1,538.81,12,17,8,113,115,114,120,
LMN,8/31/2025 9:00,Summer    ,8.3,21.5,538.76,12,17,8,113,115,114,120,
LMN,8/31/2025 10:00,Summer    ,8.2,21.4,538.77,12,17,8,113,115,114,120,
LMN,8/31/2025 11:00,Summer    ,8.3,21.4,538.8,12,17,8,113,115,114,120,
LMN,8/31/2025 12:00,Summer    ,8.2,21.5,538.74,12,17,8,113,115,114,120,
LMN,8/31/2025 13:00,Summer    ,8.3,21.4,538.8,12,17,8,113,115,114,120,
LMN,8/31/2025 14:00,Summer    ,8.2,21.3,538.73,12,17,8,113,115,114,120,
LMN,8/31/2025 15:00,Summer    ,8.3,21.3,538.8,12,17,8,113,115,114,120,
LMN,8/31/2025 16:00,Summer    ,8.2,22.8,538.74,12,17,8,113,115,114,120,
LMN,8/31/2025 17:00,Summer    ,8.2,21.9,538.75,12,17,8,113,115,114,120,
LMN,8/31/2025 18:00,Summer    ,8.3,35.1,538.87,12,17,8,113,115,114,120,
LMN,8/31/2025 19:00,Summer    ,8.3,34.5,538.84,12,17,8,113,115,114,120,
LMN,8/31/2025 20:00,Summer    ,8.3,34.4,538.83,12,17,8,113,115,114,120,
LMN,8/31/2025 21:00,Summer    ,8.3,34.3,538.81,12,17,8,113,115,114,120,
LMN,8/31/2025 22:00,Summer    ,8.2,21.8,538.69,12,17,8,113,115,114,120,
LMN,8/31/2025 23:00,Summer    ,8.2,21.3,538.73,12,17,8,113,115,114,120,
IHR,6/21/2025 0:00,Summer    ,18,31,437.74,13,80,9.3,106,115,111,120,
IHR,6/21/2025 1:00,Summer    ,11.6,36.8,437.6,13,80,11.04,106,115,111,120,
IHR,6/21/2025 2:00,Summer    ,11.1,37.3,437.72,13,80,11.19,106,115,111,120,
IHR,6/21/2025 3:00,Summer    ,11,37.2,437.53,13,80,11.16,106,115,111,120,
IHR,6/21/2025 4:00,Summer    ,11.1,38.8,437.53,13,80,11.64,106,115,111,120,
IHR,6/21/2025 5:00,Summer    ,11.1,37.2,437.39,13,80,11.16,106,115,111,120,
IHR,6/21/2025 6:00,Summer    ,10.9,37.1,437.3,13,80,11.13,106,115,111,120,
IHR,6/21/2025 7:00,Summer    ,11.1,37.3,437.28,13,80,11.19,106,115,111,120,
IHR,6/21/2025 8:00,Summer    ,10.9,36.8,437.22,13,80,11.04,106,115,111,120,
IHR,6/21/2025 9:00,Summer    ,5.4,18.4,437.54,13,80,5.4,106,115,111,120,
IHR,6/21/2025 10:00,Summer    ,5.5,18.5,437.6,13,80,5.5,106,115,111,120,
IHR,6/21/2025 11:00,Summer    ,5.9,19.7,437.77,13,80,5.91,106,115,111,120,
IHR,6/21/2025 12:00,Summer    ,11.1,37.2,437.81,13,80,11.16,106,115,111,120,
IHR,6/21/2025 13:00,Summer    ,11.1,37.3,437.84,13,80,11.19,106,115,111,120,
IHR,6/21/2025 14:00,Summer    ,11.1,37.4,437.79,13,80,11.22,106,115,111,120,
IHR,6/21/2025 15:00,Summer    ,11.1,37.4,437.84,13,80,11.22,106,115,111,120,
IHR,6/21/2025 16:00,Summer    ,11.1,37.3,437.84,13,80,11.19,106,115,111,120,
IHR,6/21/2025 17:00,Summer    ,11.1,37.2,437.81,13,80,11.16,106,115,111,120,
IHR,6/21/2025 18:00,Summer    ,11.2,37.4,437.95,13,80,11.22,106,115,111,120,
IHR,6/21/2025 19:00,Summer    ,11.2,37.4,438.01,13,80,11.22,106,115,111,120,
IHR,6/21/2025 20:00,Summer    ,11,37,438.08,13,80,11.1,106,115,111,120,
IHR,6/21/2025 21:00,Summer    ,11.1,38.6,438.09,13,80,11.58,106,115,111,120,
IHR,6/21/2025 22:00,Summer    ,11.1,37.3,438.14,13,80,11.19,106,115,111,120,
IHR,6/21/2025 23:00,Summer    ,11.1,37.3,438.21,13,80,11.19,106,115,111,120,
IHR,6/22/2025 0:00,Summer    ,11.1,37.2,438.29,13,80,11.16,104,115,111,120,
IHR,6/22/2025 1:00,Summer    ,11.1,37.2,438.33,13,80,11.16,104,115,111,120,
IHR,6/22/2025 2:00,Summer    ,11.4,38,438.27,13,80,11.4,104,115,111,120,
IHR,6/22/2025 3:00,Summer    ,16.4,55.4,437.78,13,80,16.62,104,115,111,120,
IHR,6/22/2025 4:00,Summer    ,16.1,56.5,437.84,13,80,16.95,104,115,111,120,
IHR,6/22/2025 5:00,Summer    ,11.2,37.6,437.61,13,80,11.28,104,115,111,120,
IHR,6/22/2025 6:00,Summer    ,10.9,37.2,437.56,13,80,11.16,104,115,111,120,
IHR,6/22/2025 7:00,Summer    ,11.5,39.1,437.74,13,80,11.73,104,115,111,120,
IHR,6/22/2025 8:00,Summer    ,11.2,37.4,437.44,13,80,11.22,104,115,111,120,
IHR,6/22/2025 9:00,Summer    ,11.4,39.2,437.55,13,80,11.76,104,115,111,120,
IHR,6/22/2025 10:00,Summer    ,11.4,37.6,437.46,13,80,11.28,104,115,111,120,
IHR,6/22/2025 11:00,Summer    ,11.5,39.3,437.33,13,80,11.79,104,115,111,120,
IHR,6/22/2025 12:00,Summer    ,11.3,37.6,437.69,13,80,11.28,104,115,111,120,
IHR,6/22/2025 13:00,Summer    ,11.1,37.3,437.54,13,80,11.19,104,115,111,120,
IHR,6/22/2025 14:00,Summer    ,11.3,37.5,437.75,13,80,11.25,104,115,111,120,
IHR,6/22/2025 15:00,Summer    ,11.2,37.5,437.78,13,80,11.25,104,115,111,120,
IHR,6/22/2025 16:00,Summer    ,11.2,37.4,437.83,13,80,11.22,104,115,111,120,
IHR,6/22/2025 17:00,Summer    ,11.3,37.5,437.96,13,80,11.25,104,115,111,120,
IHR,6/22/2025 18:00,Summer    ,11.2,37.4,437.96,13,80,11.22,104,115,111,120,
IHR,6/22/2025 19:00,Summer    ,11.4,38,437.98,13,80,11.4,104,115,111,120,
IHR,6/22/2025 20:00,Summer    ,16.3,55.5,437.92,13,80,16.65,104,115,111,120,
IHR,6/22/2025 21:00,Summer    ,16.4,55.7,437.9,13,80,16.71,104,115,111,120,
IHR,6/22/2025 22:00,Summer    ,16.6,55.8,437.73,13,80,16.74,104,115,111,120,
IHR,6/22/2025 23:00,Summer    ,16.4,55.4,437.74,13,80,16.62,104,115,111,120,
IHR,6/23/2025 0:00,Summer    ,11,37.4,437.61,13,80,11.22,103,115,111,120,
IHR,6/23/2025 1:00,Summer    ,10.8,36.8,437.46,13,80,11.04,103,115,111,120,
IHR,6/23/2025 2:00,Summer    ,10.9,36.9,437.59,13,80,11.07,103,115,111,120,
IHR,6/23/2025 3:00,Summer    ,10.7,36.6,437.45,13,80,10.98,103,115,111,120,
IHR,6/23/2025 4:00,Summer    ,7.6,20.6,437.54,13,80,6.18,103,115,111,120,
IHR,6/23/2025 5:00,Summer    ,7.7,20.7,437.61,13,80,6.21,103,115,111,120,
IHR,6/23/2025 6:00,Summer    ,7.7,20.8,437.75,13,80,6.24,103,115,111,120,
IHR,6/23/2025 7:00,Summer    ,7.9,20.9,437.82,13,80,6.27,103,115,111,120,
IHR,6/23/2025 8:00,Summer    ,8,21,437.87,13,80,6.3,103,115,111,120,
IHR,6/23/2025 9:00,Summer    ,11,37.1,437.81,13,80,11.13,103,115,111,120,
IHR,6/23/2025 10:00,Summer    ,11.8,39,438.08,13,80,11.7,103,115,111,120,
IHR,6/23/2025 11:00,Summer    ,11.7,38.9,438.14,13,80,11.67,103,115,111,120,
IHR,6/23/2025 12:00,Summer    ,11.6,38.7,438.06,13,80,11.61,103,115,111,120,
IHR,6/23/2025 13:00,Summer    ,12.1,40.8,438.14,13,80,12.24,103,115,111,120,
IHR,6/23/2025 14:00,Summer    ,12.1,39.8,438.11,13,80,11.94,103,115,111,120,
IHR,6/23/2025 15:00,Summer    ,17,57.1,437.99,13,80,17.13,103,115,111,120,
IHR,6/23/2025 16:00,Summer    ,17.3,57.6,437.96,13,80,17.28,103,115,111,120,
IHR,6/23/2025 17:00,Summer    ,17.5,59.5,437.74,13,80,17.85,103,115,111,120,
IHR,6/23/2025 18:00,Summer    ,17.3,57.7,437.95,13,80,17.31,103,115,111,120,
IHR,6/23/2025 19:00,Summer    ,17.4,57.8,437.86,13,80,17.34,103,115,111,120,
IHR,6/23/2025 20:00,Summer    ,17.3,57.5,437.76,13,80,17.25,103,115,111,120,
IHR,6/23/2025 21:00,Summer    ,17.4,59.1,437.81,13,80,17.73,103,115,111,120,
IHR,6/23/2025 22:00,Summer    ,17.2,57.4,437.49,13,80,17.22,103,115,111,120,
IHR,6/23/2025 23:00,Summer    ,16.9,57.1,437.47,13,80,17.13,103,115,111,120,
IHR,6/24/2025 0:00,Summer    ,16.5,55.5,437.48,13,80,16.65,107,115,112,120,
IHR,6/24/2025 1:00,Summer    ,11.4,37.8,437.5,13,80,11.34,107,115,112,120,
IHR,6/24/2025 2:00,Summer    ,11.2,38.5,437.71,13,80,11.55,107,115,112,120,
IHR,6/24/2025 3:00,Summer    ,8,21.6,437.9,13,80,6.48,107,115,112,120,
IHR,6/24/2025 4:00,Summer    ,8.2,23.4,437.92,13,80,7.02,107,115,112,120,
IHR,6/24/2025 5:00,Summer    ,10.9,36.8,437.81,13,80,11.04,107,115,112,120,
IHR,6/24/2025 6:00,Summer    ,11,37,437.95,13,80,11.1,107,115,112,120,
IHR,6/24/2025 7:00,Summer    ,11.1,37.1,437.68,13,80,11.13,107,115,112,120,
IHR,6/24/2025 8:00,Summer    ,11.1,37.1,437.84,13,80,11.13,107,115,112,120,
IHR,6/24/2025 9:00,Summer    ,11.1,37,437.66,13,80,11.1,107,115,112,120,
IHR,6/24/2025 10:00,Summer    ,11.6,39.1,437.57,13,80,11.73,107,115,112,120,
IHR,6/24/2025 11:00,Summer    ,11.2,37.2,437.52,13,80,11.16,107,115,112,120,
IHR,6/24/2025 12:00,Summer    ,11.1,37.1,437.74,13,80,11.13,107,115,112,120,
IHR,6/24/2025 13:00,Summer    ,11.4,38.9,437.75,13,80,11.67,107,115,112,120,
IHR,6/24/2025 14:00,Summer    ,11.3,37.3,437.87,13,80,11.19,107,115,112,120,
IHR,6/24/2025 15:00,Summer    ,11.1,37.3,437.9,13,80,11.19,107,115,112,120,
IHR,6/24/2025 16:00,Summer    ,11.1,37.5,437.92,13,80,11.25,107,115,112,120,
IHR,6/24/2025 17:00,Summer    ,17.2,58.2,437.73,13,80,17.46,107,115,112,120,
IHR,6/24/2025 18:00,Summer    ,17.2,57,437.67,13,80,17.1,107,115,112,120,
IHR,6/24/2025 19:00,Summer    ,17,56.8,437.44,13,80,17.04,107,115,112,120,
IHR,6/24/2025 20:00,Summer    ,17,56.6,437.64,13,80,16.98,107,115,112,120,
IHR,6/24/2025 21:00,Summer    ,17,56.7,437.5,13,80,17.01,107,115,112,120,
IHR,6/24/2025 22:00,Summer    ,16.8,57.7,437.61,13,80,17.31,107,115,112,120,
IHR,6/24/2025 23:00,Summer    ,11.6,38.6,437.78,13,80,11.58,107,115,112,120,
IHR,6/25/2025 0:00,Summer    ,11.5,38.2,437.62,13,80,11.46,108,115,113,120,
IHR,6/25/2025 1:00,Summer    ,11.5,38.1,437.93,13,80,11.43,108,115,113,120,
IHR,6/25/2025 2:00,Summer    ,10.9,37,437.64,13,80,11.1,108,115,113,120,
IHR,6/25/2025 3:00,Summer    ,7.8,21.7,437.75,13,80,6.51,108,115,113,120,
IHR,6/25/2025 4:00,Summer    ,7.9,21.7,437.84,13,80,6.51,108,115,113,120,
IHR,6/25/2025 5:00,Summer    ,7.9,22,437.84,13,80,6.6,108,115,113,120,
IHR,6/25/2025 6:00,Summer    ,11.2,37.4,437.81,13,80,11.22,108,115,113,120,
IHR,6/25/2025 7:00,Summer    ,11.2,37.9,437.72,13,80,11.37,108,115,113,120,
IHR,6/25/2025 8:00,Summer    ,11.4,37.7,437.87,13,80,11.31,108,115,113,120,
IHR,6/25/2025 9:00,Summer    ,11.5,37.9,437.85,13,80,11.37,108,115,113,120,
IHR,6/25/2025 10:00,Summer    ,11.4,37.8,437.96,13,80,11.34,108,115,113,120,
IHR,6/25/2025 11:00,Summer    ,11.5,37.8,438.02,13,80,11.34,108,115,113,120,
IHR,6/25/2025 12:00,Summer    ,11.3,37.7,437.74,13,80,11.31,108,115,113,120,
IHR,6/25/2025 13:00,Summer    ,11.2,37.6,437.75,13,80,11.28,108,115,113,120,
IHR,6/25/2025 14:00,Summer    ,11.7,39.6,437.68,13,80,11.88,108,115,113,120,
IHR,6/25/2025 15:00,Summer    ,11.5,39.7,437.56,13,80,11.91,108,115,113,120,
IHR,6/25/2025 16:00,Summer    ,11.8,38.3,437.59,13,80,11.49,108,115,113,120,
IHR,6/25/2025 17:00,Summer    ,11.5,37.9,437.43,13,80,11.37,108,115,113,120,
IHR,6/25/2025 18:00,Summer    ,11.4,38,437.71,13,80,11.4,108,115,113,120,
IHR,6/25/2025 19:00,Summer    ,11.4,39.4,437.61,13,80,11.82,108,115,113,120,
IHR,6/25/2025 20:00,Summer    ,11.1,37.5,437.67,13,80,11.25,108,115,113,120,
