MasterID,WeekNumber,CollectionDate,SRR,GenSex,GenStock,BioScaleFinalAge,BioSamplesID,SpawnYear,LGDFLmm,GenRear,LGDLifeStage,GenStockProb,GenParentHatchery,GenBY,GenRun,LGDMarkAD,Rear,MPG,fwAge
666623,21,2025-05-23,32W,F,LSNAKE,2:0,25-70930,MY2025,176,U,JV,0.577,NA,NA,NA,AI,W,LSNAKE,2
666209,19,2025-05-05,32W,M,SFSALM,2:0,25-70516,MY2025,180,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666357,20,2025-05-12,32W,M,GRROND,2:0,25-70664,MY2025,188,U,JV,0.927,NA,NA,NA,AI,W,GRROND,2
666640,22,2025-05-26,32W,F,LSNAKE,2:0,25-70947,MY2025,160,U,JV,0.762,NA,NA,NA,AI,W,LSNAKE,2
666419,20,2025-05-12,32W,F,LSNAKE,2:0,25-70726,MY2025,192,U,JV,0.536,NA,NA,NA,AI,W,LSNAKE,2
666114,18,2025-05-01,32W,F,IMNAHA,2:0,25-70421,MY2025,165,U,JV,0.783,NA,NA,NA,AI,W,IMNAHA,2
666113,18,2025-05-01,32W,M,UPCLWR,3:0,25-70420,MY2025,163,U,JV,0.993,NA,NA,NA,AI,W,CLRWTR,3
666509,20,2025-05-14,32W,F,MFSALM,2:0,25-70816,MY2025,186,U,JV,0.974,NA,NA,NA,AI,W,SALMON,2
665903,16,2025-04-15,32W,F,SFCLWR,3:0,25-70210,MY2025,195,U,JV,0.98,NA,NA,NA,AI,W,CLRWTR,3
666695,22,2025-05-30,32W,F,GRROND,2:0,25-71002,MY2025,213,U,JV,0.996,NA,NA,NA,AI,W,GRROND,2
666376,20,2025-05-12,32W,F,IMNAHA,2:0,25-70683,MY2025,156,U,JV,0.765,NA,NA,NA,AI,W,IMNAHA,2
665792,15,2025-04-07,32W,F,LSNAKE,3:0,25-70098,MY2025,322,U,JV,0.423,NA,NA,NA,AI,W,LSNAKE,3
666455,20,2025-05-13,32W,F,UPCLWR,2:0,25-70762,MY2025,170,U,JV,0.997,NA,NA,NA,AI,W,CLRWTR,2
665701,13,2025-03-27,32W,M,GRROND,2:0,25-70007,MY2025,173,U,JV,0.423,NA,NA,NA,AI,W,GRROND,2
666153,18,2025-05-02,32W,M,UPCLWR,3:0,25-70460,MY2025,181,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666151,18,2025-05-02,32W,F,GRROND,2:0,25-70458,MY2025,177,U,JV,0.631,NA,NA,NA,AI,W,GRROND,2
665935,16,2025-04-17,32W,F,UPSALM,2:0,25-70242,MY2025,182,U,JV,0.995,NA,NA,NA,AI,W,SALMON,2
666012,17,2025-04-24,32W,F,LSNAKE,2:0,25-70319,MY2025,168,U,JV,0.76,NA,NA,NA,AI,W,LSNAKE,2
666326,19,2025-05-09,32W,F,UPCLWR,2:0,25-70633,MY2025,158,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665948,16,2025-04-18,32W,M,UPSALM,2:0,25-70255,MY2025,174,U,JV,0.759,NA,NA,NA,AI,W,SALMON,2
666033,17,2025-04-25,32W,F,GRROND,3:0,25-70340,MY2025,200,U,JV,0.705,NA,NA,NA,AI,W,GRROND,3
666092,18,2025-04-30,32W,F,SFCLWR,2:0,25-70399,MY2025,170,U,JV,0.915,NA,NA,NA,AI,W,CLRWTR,2
665911,16,2025-04-16,32W,F,MFSALM,3:0,25-70218,MY2025,202,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666497,20,2025-05-14,32W,F,GRROND,2:0,25-70804,MY2025,234,U,JV,0.979,NA,NA,NA,AI,W,GRROND,2
666511,20,2025-05-14,32H,F,SFCLWR,2:0,25-70818,MY2025,192,H,JV,0.995,NA,NA,NA,AI,HNC,CLRWTR,2
665852,16,2025-04-14,32W,F,GRROND,2:0,25-70158,MY2025,138,U,JV,0.484,NA,NA,NA,AI,W,GRROND,2
666136,18,2025-05-02,32W,M,LSNAKE,2:0,25-70443,MY2025,188,U,JV,0.706,NA,NA,NA,AI,W,LSNAKE,2
666163,18,2025-05-02,32W,F,UPCLWR,3:0,25-70470,MY2025,177,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,3
666134,18,2025-05-02,32W,M,GRROND,4:0,25-70441,MY2025,197,U,JV,0.597,NA,NA,NA,AI,W,GRROND,4
666138,18,2025-05-02,32W,M,UPCLWR,3:0,25-70445,MY2025,179,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666654,22,2025-05-27,32W,F,SFSALM,2:0,25-70961,MY2025,184,U,JV,0.539,NA,NA,NA,AI,W,SALMON,2
666325,19,2025-05-09,32W,F,UPSALM,2:0,25-70632,MY2025,169,U,JV,0.563,NA,NA,NA,AI,W,SALMON,2
666219,19,2025-05-05,32W,F,MFSALM,2:0,25-70526,MY2025,197,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666337,19,2025-05-09,32W,F,UPSALM,3:0,25-70644,MY2025,181,U,JV,0.635,NA,NA,NA,AI,W,SALMON,3
666528,20,2025-05-16,32W,F,UPCLWR,2:0,25-70835,MY2025,181,U,JV,0.757,NA,NA,NA,AI,W,CLRWTR,2
666073,18,2025-04-30,32W,F,LSNAKE,3:0,25-70380,MY2025,165,U,JV,0.636,NA,NA,NA,AI,W,LSNAKE,3
666020,17,2025-04-24,32W,M,SFSALM,2:0,25-70327,MY2025,190,U,JV,0.977,NA,NA,NA,AI,W,SALMON,2
666060,18,2025-04-29,32W,F,UPSALM,3:0,25-70367,MY2025,204,U,JV,0.411,NA,NA,NA,AI,W,SALMON,3
666430,20,2025-05-12,32H,F,SFCLWR,1:0,25-70737,MY2025,194,H,JV,0.962,NA,NA,NA,AI,HNC,CLRWTR,1
665880,16,2025-04-15,32W,F,GRROND,2:0,25-70187,MY2025,169,U,JV,0.615,NA,NA,NA,AI,W,GRROND,2
666706,22,2025-05-30,32W,F,MFSALM,2:0,25-71013,MY2025,173,U,JV,0.998,NA,NA,NA,AI,W,SALMON,2
665845,15,2025-04-11,32W,F,UPSALM,2:0,25-70151,MY2025,243,U,JV,0.797,NA,NA,NA,AI,W,SALMON,2
666529,20,2025-05-16,32W,F,SFSALM,3:0,25-70836,MY2025,186,U,JV,0.853,NA,NA,NA,AI,W,SALMON,3
666398,20,2025-05-12,32W,M,LOSALM,2:0,25-70705,MY2025,174,U,JV,0.491,NA,NA,NA,AI,W,SALMON,2
666532,20,2025-05-16,32W,F,GRROND,2:0,25-70839,MY2025,154,U,JV,0.468,NA,NA,NA,AI,W,GRROND,2
666110,18,2025-05-01,32W,M,SFCLWR,2:0,25-70417,MY2025,166,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665926,16,2025-04-17,32W,F,UPSALM,2:0,25-70233,MY2025,228,U,JV,0.991,NA,NA,NA,AI,W,SALMON,2
666452,20,2025-05-13,32W,F,GRROND,2:0,25-70759,MY2025,153,U,JV,0.689,NA,NA,NA,AI,W,GRROND,2
666229,19,2025-05-06,32W,F,LOCLWR,3:0,25-70536,MY2025,174,U,JV,0.611,NA,NA,NA,AI,W,CLRWTR,3
665760,14,2025-04-02,32W,F,UPCLWR,3:0,25-70066,MY2025,178,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
665889,16,2025-04-15,32W,M,LOCLWR,2:0,25-70196,MY2025,166,U,JV,0.523,NA,NA,NA,AI,W,CLRWTR,2
666449,20,2025-05-13,32W,F,UPSALM,2:0,25-70756,MY2025,166,U,JV,0.424,NA,NA,NA,AI,W,SALMON,2
666502,20,2025-05-14,32W,F,UPSALM,2:0,25-70809,MY2025,162,U,JV,0.738,NA,NA,NA,AI,W,SALMON,2
666126,18,2025-05-02,32H,F,UPSALM,2:0,25-70433,MY2025,196,H,JV,0.999,NA,NA,NA,AI,HNC,SALMON,2
665804,15,2025-04-08,32W,F,GRROND,3:0,25-70110,MY2025,186,U,JV,0.997,NA,NA,NA,AI,W,GRROND,3
666425,20,2025-05-12,32W,M,LSNAKE,2:0,25-70732,MY2025,241,U,JV,0.657,NA,NA,NA,AI,W,LSNAKE,2
665814,15,2025-04-08,32W,F,LSNAKE,2:0,25-70120,MY2025,166,U,JV,0.498,NA,NA,NA,AI,W,LSNAKE,2
665806,15,2025-04-08,32W,M,GRROND,4:0,25-70112,MY2025,211,U,JV,0.717,NA,NA,NA,AI,W,GRROND,4
666041,17,2025-04-25,32W,M,SFCLWR,2:0,25-70348,MY2025,162,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665838,15,2025-04-11,32W,F,LSNAKE,2:0,25-70144,MY2025,184,U,JV,0.662,NA,NA,NA,AI,W,LSNAKE,2
665769,14,2025-04-03,32W,F,SFCLWR,4:0,25-70075,MY2025,203,U,JV,0.964,NA,NA,NA,AI,W,CLRWTR,4
665916,16,2025-04-16,32W,M,SFCLWR,4:0,25-70223,MY2025,198,U,JV,0.884,NA,NA,NA,AI,W,CLRWTR,4
666334,19,2025-05-09,32W,F,LOSALM,2:0,25-70641,MY2025,163,U,JV,0.447,NA,NA,NA,AI,W,SALMON,2
665966,16,2025-04-18,32W,F,LOCLWR,2:0,25-70273,MY2025,173,U,JV,0.412,NA,NA,NA,AI,W,CLRWTR,2
665992,17,2025-04-22,32W,M,GRROND,2:0,25-70299,MY2025,196,U,JV,0.731,NA,NA,NA,AI,W,GRROND,2
666255,19,2025-05-07,32W,M,SFSALM,4:0,25-70562,MY2025,202,U,JV,0.998,NA,NA,NA,AI,W,SALMON,4
666228,19,2025-05-06,32W,F,UPCLWR,3:0,25-70535,MY2025,198,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666236,19,2025-05-06,32W,M,LSNAKE,3:0,25-70543,MY2025,190,U,JV,0.615,NA,NA,NA,AI,W,LSNAKE,3
666268,19,2025-05-07,32W,F,LSNAKE,2:0,25-70575,MY2025,184,U,JV,0.675,NA,NA,NA,AI,W,LSNAKE,2
666731,24,2025-06-10,32W,M,UPSALM,2:0,25-71038,MY2025,178,U,JV,0.496,NA,NA,NA,AI,W,SALMON,2
666220,19,2025-05-06,32W,F,IMNAHA,2:0,25-70527,MY2025,168,U,JV,0.414,NA,NA,NA,AI,W,IMNAHA,2
666270,19,2025-05-07,32W,F,UPCLWR,2:0,25-70577,MY2025,177,U,JV,0.906,NA,NA,NA,AI,W,CLRWTR,2
666188,19,2025-05-05,32W,F,MFSALM,4:0,25-70495,MY2025,227,U,JV,0.975,NA,NA,NA,AI,W,SALMON,4
666274,19,2025-05-07,32W,F,MFSALM,3:0,25-70581,MY2025,187,U,JV,0.861,NA,NA,NA,AI,W,SALMON,3
666508,20,2025-05-14,32W,F,GRROND,2:0,25-70815,MY2025,173,U,JV,0.693,NA,NA,NA,AI,W,GRROND,2
666491,20,2025-05-14,32W,M,SFSALM,3:0,25-70798,MY2025,177,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666493,20,2025-05-14,32W,F,GRROND,3:0,25-70800,MY2025,179,U,JV,0.773,NA,NA,NA,AI,W,GRROND,3
666273,19,2025-05-07,32W,F,MFSALM,3:0,25-70580,MY2025,156,U,JV,0.715,NA,NA,NA,AI,W,SALMON,3
666463,20,2025-05-13,32W,F,GRROND,2:0,25-70770,MY2025,187,U,JV,0.896,NA,NA,NA,AI,W,GRROND,2
666103,18,2025-05-01,32W,F,SFCLWR,1:0,25-70410,MY2025,162,U,JV,0.526,NA,NA,NA,AI,W,CLRWTR,1
666711,23,2025-06-02,32W,F,LSNAKE,2:0,25-71018,MY2025,195,U,JV,0.807,NA,NA,NA,AI,W,LSNAKE,2
666439,20,2025-05-12,32W,NA,NA,1:0,25-70746,MY2025,151,NG,JV,NA,NA,NA,NA,AI,W,NA,1
666541,21,2025-05-19,32H,M,UPCLWR,3:0,25-70848,MY2025,180,H,JV,0.67,NA,NA,NA,AI,HNC,CLRWTR,3
666123,18,2025-05-01,32W,F,UPCLWR,4:0,25-70430,MY2025,168,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,4
666558,21,2025-05-19,32W,F,SFSALM,2:0,25-70865,MY2025,180,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666381,20,2025-05-12,32W,F,UPCLWR,2:0,25-70688,MY2025,191,U,JV,0.997,NA,NA,NA,AI,W,CLRWTR,2
666466,20,2025-05-13,32W,F,LSNAKE,2:0,25-70773,MY2025,196,U,JV,0.512,NA,NA,NA,AI,W,LSNAKE,2
666467,20,2025-05-13,32W,F,GRROND,2:0,25-70774,MY2025,165,U,JV,0.588,NA,NA,NA,AI,W,GRROND,2
666336,19,2025-05-09,32W,M,UPSALM,2:0,25-70643,MY2025,183,U,JV,0.886,NA,NA,NA,AI,W,SALMON,2
666099,18,2025-05-01,32W,F,IMNAHA,4:0,25-70406,MY2025,207,U,JV,0.502,NA,NA,NA,AI,W,IMNAHA,4
666514,20,2025-05-15,32W,M,SFCLWR,1:0,25-70821,MY2025,153,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,1
666071,18,2025-04-30,32W,F,UPCLWR,2:0,25-70378,MY2025,165,U,JV,0.666,NA,NA,NA,AI,W,CLRWTR,2
666549,21,2025-05-19,32W,M,UPSALM,3:0,25-70856,MY2025,205,U,JV,0.383,NA,NA,NA,AI,W,SALMON,3
666310,19,2025-05-08,32W,F,IMNAHA,2:0,25-70617,MY2025,197,U,JV,0.75,NA,NA,NA,AI,W,IMNAHA,2
666563,21,2025-05-19,32W,F,GRROND,3:0,25-70870,MY2025,172,U,JV,0.53,NA,NA,NA,AI,W,GRROND,3
666602,21,2025-05-22,32W,F,IMNAHA,2:0,25-70909,MY2025,162,U,JV,0.985,NA,NA,NA,AI,W,IMNAHA,2
665914,16,2025-04-16,32W,F,GRROND,2:0,25-70221,MY2025,181,U,JV,0.853,NA,NA,NA,AI,W,GRROND,2
665915,16,2025-04-16,32W,F,SFSALM,3:0,25-70222,MY2025,186,U,JV,0.51,NA,NA,NA,AI,W,SALMON,3
666668,22,2025-05-29,32W,F,SFCLWR,2:0,25-70975,MY2025,197,U,JV,0.988,NA,NA,NA,AI,W,CLRWTR,2
666423,20,2025-05-12,32W,F,IMNAHA,2:0,25-70730,MY2025,200,U,JV,0.483,NA,NA,NA,AI,W,IMNAHA,2
666390,20,2025-05-12,32W,M,GRROND,2:0,25-70697,MY2025,180,U,JV,0.914,NA,NA,NA,AI,W,GRROND,2
666364,20,2025-05-12,32W,F,GRROND,2:0,25-70671,MY2025,170,U,JV,0.969,NA,NA,NA,AI,W,GRROND,2
666181,19,2025-05-05,32W,M,GRROND,1:0,25-70488,MY2025,152,U,JV,0.549,NA,NA,NA,AI,W,GRROND,1
666265,19,2025-05-07,32W,F,MFSALM,2:0,25-70572,MY2025,174,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666239,19,2025-05-06,32W,F,GRROND,4:0,25-70546,MY2025,182,U,JV,0.602,NA,NA,NA,AI,W,GRROND,4
666241,19,2025-05-06,32W,M,SFCLWR,2:0,25-70548,MY2025,169,U,JV,0.96,NA,NA,NA,AI,W,CLRWTR,2
666242,19,2025-05-06,32W,M,UPCLWR,3:0,25-70549,MY2025,224,U,JV,0.797,NA,NA,NA,AI,W,CLRWTR,3
666257,19,2025-05-07,32W,M,UPSALM,2:0,25-70564,MY2025,159,U,JV,0.765,NA,NA,NA,AI,W,SALMON,2
665721,13,2025-03-28,32W,F,SFCLWR,2:0,25-70027,MY2025,209,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,2
666712,23,2025-06-02,32W,F,LSNAKE,2:0,25-71019,MY2025,206,U,JV,0.852,NA,NA,NA,AI,W,LSNAKE,2
666010,17,2025-04-23,32W,F,UPCLWR,3:0,25-70317,MY2025,200,U,JV,0.985,NA,NA,NA,AI,W,CLRWTR,3
666171,18,2025-05-02,32W,M,UPCLWR,2:0,25-70478,MY2025,150,U,JV,0.927,NA,NA,NA,AI,W,CLRWTR,2
666378,20,2025-05-12,32W,F,UPSALM,2:0,25-70685,MY2025,176,U,JV,0.699,NA,NA,NA,AI,W,SALMON,2
666396,20,2025-05-12,32W,M,LSNAKE,2:0,25-70703,MY2025,173,U,JV,0.711,NA,NA,NA,AI,W,LSNAKE,2
666421,20,2025-05-12,32W,F,LOSALM,2:0,25-70728,MY2025,180,U,JV,0.654,NA,NA,NA,AI,W,SALMON,2
666410,20,2025-05-12,32W,F,GRROND,3:0,25-70717,MY2025,167,U,JV,0.666,NA,NA,NA,AI,W,GRROND,3
666076,18,2025-04-30,32W,M,IMNAHA,2:0,25-70383,MY2025,172,U,JV,0.531,NA,NA,NA,AI,W,IMNAHA,2
666588,21,2025-05-21,32W,F,SFCLWR,3:0,25-70895,MY2025,162,U,JV,0.989,NA,NA,NA,AI,W,CLRWTR,3
666597,21,2025-05-21,32W,M,GRROND,2:0,25-70904,MY2025,167,U,JV,0.457,NA,NA,NA,AI,W,GRROND,2
666595,21,2025-05-21,32W,F,GRROND,2:0,25-70902,MY2025,163,U,JV,0.404,NA,NA,NA,AI,W,GRROND,2
666279,19,2025-05-07,32W,F,UPCLWR,3:0,25-70586,MY2025,206,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666146,18,2025-05-02,32W,M,SFSALM,3:0,25-70453,MY2025,204,U,JV,0.627,NA,NA,NA,AI,W,SALMON,3
665894,16,2025-04-15,32W,F,LSNAKE,3:0,25-70201,MY2025,266,U,JV,0.315,NA,NA,NA,AI,W,LSNAKE,3
666606,21,2025-05-22,32W,F,LSNAKE,1:0,25-70913,MY2025,173,U,JV,0.58,NA,NA,NA,AI,W,LSNAKE,1
666610,21,2025-05-23,32W,F,LOSALM,3:0,25-70917,MY2025,185,U,JV,0.982,NA,NA,NA,AI,W,SALMON,3
665899,16,2025-04-15,32W,F,LSNAKE,2:0,25-70206,MY2025,165,U,JV,0.556,NA,NA,NA,AI,W,LSNAKE,2
665989,17,2025-04-22,32W,M,SFSALM,3:0,25-70296,MY2025,207,U,JV,0.996,NA,NA,NA,AI,W,SALMON,3
666323,19,2025-05-08,32W,F,GRROND,2:0,25-70630,MY2025,220,U,JV,0.581,NA,NA,NA,AI,W,GRROND,2
665879,16,2025-04-15,32W,F,UPCLWR,2:0,25-70186,MY2025,158,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
665763,14,2025-04-02,32W,F,GRROND,2:0,25-70069,MY2025,209,U,JV,0.738,NA,NA,NA,AI,W,GRROND,2
666630,22,2025-05-26,32W,F,UPCLWR,1:0,25-70937,MY2025,167,U,JV,0.719,NA,NA,NA,AI,W,CLRWTR,1
666546,21,2025-05-19,32W,F,GRROND,2:0,25-70853,MY2025,162,U,JV,0.912,NA,NA,NA,AI,W,GRROND,2
666038,17,2025-04-25,32W,F,SFSALM,2:0,25-70345,MY2025,175,U,JV,0.946,NA,NA,NA,AI,W,SALMON,2
666692,22,2025-05-29,32W,F,GRROND,2:0,25-70999,MY2025,194,U,JV,0.754,NA,NA,NA,AI,W,GRROND,2
666339,19,2025-05-09,32W,M,GRROND,3:0,25-70646,MY2025,168,U,JV,0.815,NA,NA,NA,AI,W,GRROND,3
666555,21,2025-05-19,32W,M,UPSALM,2:0,25-70862,MY2025,149,U,JV,0.867,NA,NA,NA,AI,W,SALMON,2
666564,21,2025-05-19,32W,F,IMNAHA,2:0,25-70871,MY2025,153,U,JV,0.433,NA,NA,NA,AI,W,IMNAHA,2
666328,19,2025-05-09,32W,M,UPSALM,2:0,25-70635,MY2025,171,U,JV,0.955,NA,NA,NA,AI,W,SALMON,2
666353,19,2025-05-09,32W,F,UPSALM,2:0,25-70660,MY2025,175,U,JV,0.444,NA,NA,NA,AI,W,SALMON,2
666238,19,2025-05-06,32W,M,GRROND,3:0,25-70545,MY2025,207,U,JV,0.522,NA,NA,NA,AI,W,GRROND,3
666245,19,2025-05-06,32W,F,UPCLWR,3:0,25-70552,MY2025,160,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
665783,14,2025-04-03,32W,F,GRROND,2:0,25-70089,MY2025,232,U,JV,0.935,NA,NA,NA,AI,W,GRROND,2
666601,21,2025-05-22,32W,M,UPSALM,N:A,25-70908,MY2025,196,U,JV,0.971,NA,NA,NA,AI,W,SALMON,NA
665975,17,2025-04-21,32W,F,UPSALM,2:0,25-70282,MY2025,189,U,JV,0.55,NA,NA,NA,AI,W,SALMON,2
666259,19,2025-05-07,32W,M,GRROND,2:0,25-70566,MY2025,177,U,JV,0.65,NA,NA,NA,AI,W,GRROND,2
666400,20,2025-05-12,32W,F,IMNAHA,2:0,25-70707,MY2025,172,U,JV,0.52,NA,NA,NA,AI,W,IMNAHA,2
666632,22,2025-05-26,32W,M,GRROND,3:0,25-70939,MY2025,164,U,JV,0.512,NA,NA,NA,AI,W,GRROND,3
666180,19,2025-05-05,32W,F,SFSALM,3:0,25-70487,MY2025,176,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666216,19,2025-05-05,32W,M,MFSALM,4:0,25-70523,MY2025,188,U,JV,0.999,NA,NA,NA,AI,W,SALMON,4
666182,19,2025-05-05,32W,M,SFCLWR,2:0,25-70489,MY2025,153,U,JV,0.988,NA,NA,NA,AI,W,CLRWTR,2
666283,19,2025-05-07,32W,M,SFSALM,2:0,25-70590,MY2025,183,U,JV,0.78,NA,NA,NA,AI,W,SALMON,2
666403,20,2025-05-12,32W,M,GRROND,1:0,25-70710,MY2025,145,U,JV,0.664,NA,NA,NA,AI,W,GRROND,1
665808,15,2025-04-08,32W,F,SFSALM,2:0,25-70114,MY2025,163,U,JV,0.968,NA,NA,NA,AI,W,SALMON,2
665930,16,2025-04-17,32W,F,LSNAKE,2:0,25-70237,MY2025,170,U,JV,0.949,NA,NA,NA,AI,W,LSNAKE,2
666047,18,2025-04-28,32W,F,SFCLWR,2:0,25-70354,MY2025,175,U,JV,0.874,NA,NA,NA,AI,W,CLRWTR,2
666448,20,2025-05-13,32W,F,LSNAKE,2:0,25-70755,MY2025,165,U,JV,0.554,NA,NA,NA,AI,W,LSNAKE,2
666647,22,2025-05-27,32W,F,GRROND,1:0,25-70954,MY2025,179,U,JV,0.991,NA,NA,NA,AI,W,GRROND,1
666411,20,2025-05-12,32W,F,MFSALM,2:0,25-70718,MY2025,182,U,JV,0.999,NA,NA,NA,AI,W,SALMON,2
666377,20,2025-05-12,32W,F,GRROND,2:0,25-70684,MY2025,189,U,JV,0.593,NA,NA,NA,AI,W,GRROND,2
666481,20,2025-05-13,32W,F,SFCLWR,2:0,25-70788,MY2025,165,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666366,20,2025-05-12,32W,M,GRROND,2:0,25-70673,MY2025,194,U,JV,0.615,NA,NA,NA,AI,W,GRROND,2
665881,16,2025-04-15,32W,F,MFSALM,3:0,25-70188,MY2025,232,U,JV,0.999,NA,NA,NA,AI,W,SALMON,3
666405,20,2025-05-12,32W,F,GRROND,2:0,25-70712,MY2025,190,U,JV,0.541,NA,NA,NA,AI,W,GRROND,2
666454,20,2025-05-13,32W,F,SFCLWR,1:0,25-70761,MY2025,147,U,JV,0.683,NA,NA,NA,AI,W,CLRWTR,1
666097,18,2025-05-01,32W,F,UPCLWR,3:0,25-70404,MY2025,171,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
666384,20,2025-05-12,32W,M,SFCLWR,2:0,25-70691,MY2025,167,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,2
666414,20,2025-05-12,32W,M,GRROND,1:0,25-70721,MY2025,152,U,JV,0.511,NA,NA,NA,AI,W,GRROND,1
665908,16,2025-04-16,32W,F,MFSALM,4:0,25-70215,MY2025,224,U,JV,0.999,NA,NA,NA,AI,W,SALMON,4
666586,21,2025-05-21,32W,F,UPCLWR,2:0,25-70893,MY2025,145,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666409,20,2025-05-12,32W,M,SFCLWR,1:0,25-70716,MY2025,180,U,JV,0.979,NA,NA,NA,AI,W,CLRWTR,1
665799,15,2025-04-08,32W,F,SFSALM,3:0,25-70105,MY2025,183,U,JV,0.988,NA,NA,NA,AI,W,SALMON,3
666214,19,2025-05-05,32W,F,LSNAKE,2:0,25-70521,MY2025,172,U,JV,0.73,NA,NA,NA,AI,W,LSNAKE,2
665967,16,2025-04-18,32W,F,GRROND,2:0,25-70274,MY2025,172,U,JV,0.882,NA,NA,NA,AI,W,GRROND,2
666289,19,2025-05-08,32W,M,GRROND,3:0,25-70596,MY2025,178,U,JV,0.521,NA,NA,NA,AI,W,GRROND,3
666708,22,2025-05-30,32W,M,GRROND,1:0,25-71015,MY2025,175,U,JV,0.975,NA,NA,NA,AI,W,GRROND,1
665753,14,2025-04-02,32H,F,GRROND,3:0,25-70059,MY2025,186,U,JV,0.834,NA,NA,NA,AI,HNC,GRROND,3
666276,19,2025-05-07,32W,F,SFCLWR,2:0,25-70583,MY2025,195,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,2
666278,19,2025-05-07,32W,F,UPCLWR,3:0,25-70585,MY2025,168,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,3
665947,16,2025-04-18,32W,F,UPCLWR,4:0,25-70254,MY2025,177,U,JV,0.999,NA,NA,NA,AI,W,CLRWTR,4
666593,21,2025-05-21,32W,F,SFCLWR,1:0,25-70900,MY2025,180,U,JV,0.995,NA,NA,NA,AI,W,CLRWTR,1
666725,23,2025-06-04,32W,F,GRROND,2:0,25-71032,MY2025,184,U,JV,0.934,NA,NA,NA,AI,W,GRROND,2
666510,20,2025-05-14,32W,M,GRROND,2:0,25-70817,MY2025,197,U,JV,0.893,NA,NA,NA,AI,W,GRROND,2
666560,21,2025-05-19,32W,F,GRROND,1:0,25-70867,MY2025,165,U,JV,0.646,NA,NA,NA,AI,W,GRROND,1
666559,21,2025-05-19,32W,F,UPCLWR,3:0,25-70866,MY2025,179,U,JV,0.877,NA,NA,NA,AI,W,CLRWTR,3
666495,20,2025-05-14,32W,F,SFCLWR,3:0,25-70802,MY2025,203,U,JV,0.99,NA,NA,NA,AI,W,CLRWTR,3
666053,18,2025-04-29,32W,F,SFCLWR,2:0,25-70360,MY2025,167,U,JV,0.588,NA,NA,NA,AI,W,CLRWTR,2
666369,20,2025-05-12,32W,M,GRROND,2:0,25-70676,MY2025,224,U,JV,0.255,NA,NA,NA,AI,W,GRROND,2
666394,20,2025-05-12,32W,F,GRROND,2:0,25-70701,MY2025,195,U,JV,0.365,NA,NA,NA,AI,W,GRROND,2
666639,22,2025-05-26,32W,F,MFSALM,2:0,25-70946,MY2025,171,U,JV,0.641,NA,NA,NA,AI,W,SALMON,2
666291,19,2025-05-08,32W,F,UPSALM,2:0,25-70598,MY2025,190,U,JV,0.76,NA,NA,NA,AI,W,SALMON,2
666309,19,2025-05-08,32W,F,LSNAKE,2:0,25-70616,MY2025,189,U,JV,0.644,NA,NA,NA,AI,W,LSNAKE,2
666160,18,2025-05-02,32W,F,UPCLWR,3:0,25-70467,MY2025,164,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,3
665774,14,2025-04-03,32W,F,LSNAKE,2:0,25-70080,MY2025,159,U,JV,0.546,NA,NA,NA,AI,W,LSNAKE,2
666039,17,2025-04-25,32W,F,UPCLWR,3:0,25-70346,MY2025,204,U,JV,0.998,NA,NA,NA,AI,W,CLRWTR,3
666657,22,2025-05-27,32W,F,SFCLWR,3:0,25-70964,MY2025,200,U,JV,0.992,NA,NA,NA,AI,W,CLRWTR,3
666667,22,2025-05-29,32W,F,UPCLWR,2:0,25-70974,MY2025,158,U,JV,0.686,NA,NA,NA,AI,W,CLRWTR,2
665836,15,2025-04-11,32W,F,GRROND,2:0,25-70142,MY2025,170,U,JV,0.924,NA,NA,NA,AI,W,GRROND,2
