Site,DateTime,Season,HourlySpill,HourlyFlow,PHMin,DailySpillCap,GasCapTarget,PerfSpillTarget,PerfSpillHours,HourlyTDG_TR,12HrAvgTDG_TR,TDGStnd_TR,Comments
BON,4/16/2025 4:00,Spring    ,151.2,270.9,42,150,150,,0,121.9,122,125,
BON,4/16/2025 5:00,Spring    ,151.3,271.1,42,150,150,,0,121.9,122,125,
BON,4/16/2025 6:00,Spring    ,151.4,271.6,42,150,150,,0,121.9,122,125,
BON,4/16/2025 7:00,Spring    ,151.5,269.9,42,150,150,,0,121.8,122,125,
BON,4/16/2025 8:00,Spring    ,151.6,269.6,42,150,150,,0,121.8,122,125,
BON,4/16/2025 9:00,Spring    ,150.2,253.5,42,150,150,,0,121.7,122,125,
BON,4/16/2025 10:00,Spring    ,150.4,250.4,42,150,150,,0,121.7,122,125,
BON,4/16/2025 11:00,Spring    ,150.6,238.5,42,150,150,,0,121.7,122,125,
BON,4/16/2025 12:00,Spring    ,150.6,237.7,42,150,150,,0,121.6,122,125,
BON,4/16/2025 13:00,Spring    ,150.3,237.4,42,150,150,,0,121.4,122,125,
BON,4/16/2025 14:00,Spring    ,150.2,236.8,42,150,150,,0,121.5,122,125,
BON,4/16/2025 15:00,Spring    ,150.1,237.7,42,150,150,,0,121.5,122,125,
BON,4/16/2025 16:00,Spring    ,150.1,235,42,150,150,,0,121.6,122,125,
BON,4/16/2025 17:00,Spring    ,149.9,237.9,42,150,150,,0,121.5,122,125,
BON,4/16/2025 18:00,Spring    ,149.6,246.9,42,150,150,,0,121.5,122,125,
BON,4/16/2025 19:00,Spring    ,149.4,259.9,42,150,150,,0,121.6,122,125,
BON,4/16/2025 20:00,Spring    ,149.6,258.1,42,150,150,,0,121.3,122,125,
BON,4/16/2025 21:00,Spring    ,150.4,257.8,42,150,150,,0,121.4,122,125,
BON,4/16/2025 22:00,Spring    ,150.7,258.8,42,150,150,,0,121.6,122,125,
BON,4/16/2025 23:00,Spring    ,150.7,258.1,42,150,150,,0,121.7,122,125,
BON,4/17/2025 0:00,Spring    ,150.8,258.1,42,150,150,,0,121.5,122,125,
BON,4/17/2025 1:00,Spring    ,151,259.7,42,150,150,,0,121.7,122,125,
BON,4/17/2025 2:00,Spring    ,151.1,259.3,42,150,150,,0,121.7,122,125,
BON,4/17/2025 3:00,Spring    ,151.4,259.5,42,150,150,,0,121.9,122,125,
BON,4/17/2025 4:00,Spring    ,151.6,259.2,42,150,150,,0,121.6,122,125,
BON,4/17/2025 5:00,Spring    ,151.6,259.9,42,150,150,,0,121.8,122,125,
BON,4/17/2025 6:00,Spring    ,151.4,270.2,42,150,150,,0,121.8,122,125,
BON,4/17/2025 7:00,Spring    ,151.5,271.1,42,150,150,,0,121.7,122,125,
BON,4/17/2025 8:00,Spring    ,151.8,270.8,42,150,150,,0,121.6,122,125,
BON,4/17/2025 9:00,Spring    ,152.3,256.7,42,150,150,,0,121.5,122,125,
BON,4/17/2025 10:00,Spring    ,152.5,254.3,42,150,150,,0,121.5,122,125,
BON,4/17/2025 11:00,Spring    ,152,254.6,42,150,150,,0,121.6,122,125,
BON,4/17/2025 12:00,Spring    ,151.7,254,42,150,150,,0,121.5,122,125,
BON,4/17/2025 13:00,Spring    ,151.4,254.3,42,150,150,,0,121.8,122,125,
BON,4/17/2025 14:00,Spring    ,151.1,254.4,42,150,150,,0,121.7,122,125,
BON,4/17/2025 15:00,Spring    ,150.8,254.8,42,150,150,,0,121.8,122,125,
BON,4/17/2025 16:00,Spring    ,150.5,255.6,42,150,150,,0,121.7,122,125,
BON,4/17/2025 17:00,Spring    ,149.9,267,42,150,150,,0,121.8,122,125,
BON,4/17/2025 18:00,Spring    ,149.4,271,42,150,150,,0,121.8,122,125,
BON,4/17/2025 19:00,Spring    ,148.9,271.9,42,150,150,,0,121.8,122,125,
BON,4/17/2025 20:00,Spring    ,148.7,270.8,42,150,150,,0,121.8,122,125,
BON,4/17/2025 21:00,Spring    ,148.7,272.1,42,150,150,,0,121.7,122,125,
BON,4/17/2025 22:00,Spring    ,148.4,271.5,42,150,150,,0,121.9,122,125,
BON,4/17/2025 23:00,Spring    ,148.2,270.3,42,150,150,,0,121.8,122,125,
BON,4/18/2025 0:00,Spring    ,148.4,256.4,42,150,150,,0,121.7,122,125,
BON,4/18/2025 1:00,Spring    ,148.4,254.4,42,150,150,,0,121.8,122,125,
BON,4/18/2025 2:00,Spring    ,148.2,256.4,42,150,150,,0,121.8,122,125,
BON,4/18/2025 3:00,Spring    ,148.1,255.5,42,150,150,,0,121.9,122,125,
BON,4/18/2025 4:00,Spring    ,148.3,255.6,42,150,150,,0,121.9,122,125,
BON,4/18/2025 5:00,Spring    ,148.3,256.6,42,150,150,,0,121.9,122,125,
BON,4/18/2025 6:00,Spring    ,148.3,257.1,42,150,150,,0,121.7,122,125,
BON,4/18/2025 7:00,Spring    ,148.3,255.1,42,150,150,,0,121.7,122,125,
BON,4/18/2025 8:00,Spring    ,148.3,253.3,42,150,150,,0,121.7,122,125,
BON,4/18/2025 9:00,Spring    ,148.9,230.2,42,150,150,,0,122.5,122,125,
BON,4/18/2025 10:00,Spring    ,149,227.9,42,150,150,,0,122.5,122,125,
BON,4/18/2025 11:00,Spring    ,149.2,211.4,42,150,150,,0,122.6,122,125,
BON,4/18/2025 12:00,Spring    ,149.1,208.4,42,150,150,,0,122.7,122,125,
BON,4/18/2025 13:00,Spring    ,148.7,208.6,42,150,150,,0,122.8,122,125,
BON,4/18/2025 14:00,Spring    ,148.7,207.9,42,150,150,,0,122.6,122,125,
BON,4/18/2025 15:00,Spring    ,148.6,208.5,42,150,150,,0,122.3,122,125,
BON,4/18/2025 16:00,Spring    ,148.3,208.1,42,150,150,,0,121.9,122,125,
BON,4/18/2025 17:00,Spring    ,148.1,207.7,42,150,150,,0,122.2,122,125,
BON,4/18/2025 18:00,Spring    ,148.4,208.6,42,150,150,,0,122.2,122,125,
BON,4/18/2025 19:00,Spring    ,149.4,209.3,42,150,150,,0,122.1,122,125,
BON,4/18/2025 20:00,Spring    ,149.4,222.3,42,150,150,,0,122.2,122,125,
BON,4/18/2025 21:00,Spring    ,149.7,233.8,42,150,150,,0,122.2,122,125,
BON,4/18/2025 22:00,Spring    ,149.9,234.3,42,150,150,,0,122.5,122,125,
BON,4/18/2025 23:00,Spring    ,150,236.2,42,150,150,,0,122.1,122,125,
BON,4/19/2025 0:00,Spring    ,150.1,237.3,42,150,150,,0,122.2,122,125,
BON,4/19/2025 1:00,Spring    ,150.1,237.5,42,150,150,,0,122.1,122,125,
BON,4/19/2025 2:00,Spring    ,150.3,237.2,42,150,150,,0,121.6,122,125,
BON,4/19/2025 3:00,Spring    ,150.3,237.5,42,150,150,,0,122,122,125,
BON,4/19/2025 4:00,Spring    ,150.3,237.3,42,150,150,,0,121.8,122,125,
BON,4/19/2025 5:00,Spring    ,150,237.3,42,150,150,,0,121.9,122,125,
BON,4/19/2025 6:00,Spring    ,150,237.1,42,150,150,,0,121.5,122,125,
BON,4/19/2025 7:00,Spring    ,150.2,226.4,42,150,150,,0,122.4,122,125,
BON,4/19/2025 8:00,Spring    ,150.6,213.3,42,150,150,,0,122.4,122,125,
BON,4/19/2025 9:00,Spring    ,150.3,210.2,42,150,150,,0,122.1,122,125,
BON,4/19/2025 10:00,Spring    ,149.9,209.7,42,150,150,,0,122.1,122,125,
BON,4/19/2025 11:00,Spring    ,149.8,209.5,42,150,150,,0,122,122,125,
BON,4/19/2025 12:00,Spring    ,149.5,209.6,42,150,150,,0,122,122,125,
BON,4/19/2025 13:00,Spring    ,149.2,208.9,42,150,150,,0,121.7,122,125,
BON,4/19/2025 14:00,Spring    ,149.1,208.8,42,150,150,,0,121.8,122,125,
BON,4/19/2025 15:00,Spring    ,149.2,209.1,42,150,150,,0,121.8,122,125,
BON,4/19/2025 16:00,Spring    ,149.2,209.1,42,150,150,,0,121.8,122,125,
BON,4/19/2025 17:00,Spring    ,149.2,209,42,150,150,,0,121.7,122,125,
BON,4/19/2025 18:00,Spring    ,149.2,209.2,42,150,150,,0,121.7,122,125,
BON,4/19/2025 19:00,Spring    ,149.3,209,42,150,150,,0,121.7,122,125,
BON,4/19/2025 20:00,Spring    ,148.6,231.2,42,150,150,,0,121.8,122,125,
BON,4/19/2025 21:00,Spring    ,149,233,42,150,150,,0,122.1,122,125,
BON,4/19/2025 22:00,Spring    ,148.9,236.9,42,150,150,,0,121.8,122,125,
BON,4/19/2025 23:00,Spring    ,149,236.9,42,150,150,,0,121.8,122,125,
BON,4/20/2025 0:00,Spring    ,149,236.9,42,150,150,,0,121.3,122,125,
BON,4/20/2025 1:00,Spring    ,149.8,224.2,42,150,150,,0,122,122,125,
BON,4/20/2025 2:00,Spring    ,150.2,221.9,42,150,150,,0,121.9,122,125,
BON,4/20/2025 3:00,Spring    ,149.9,221.7,42,150,150,,0,122,122,125,
BON,4/20/2025 4:00,Spring    ,149.9,221.8,42,150,150,,0,121.9,122,125,
BON,4/20/2025 5:00,Spring    ,150,222.3,42,150,150,,0,121.9,122,125,
BON,4/20/2025 6:00,Spring    ,150.1,222,42,150,150,,0,121.9,122,125,
BON,4/20/2025 7:00,Spring    ,150.1,221.6,42,150,150,,0,121.9,122,125,
BON,4/20/2025 8:00,Spring    ,150.1,221.5,42,150,150,,0,122,122,125,
BON,4/20/2025 9:00,Spring    ,150.1,220.7,42,150,150,,0,122,122,125,
BON,4/20/2025 10:00,Spring    ,150.2,221,42,150,150,,0,121.9,122,125,
BON,4/20/2025 11:00,Spring    ,150.1,221.3,42,150,150,,0,121.9,122,125,
BON,4/20/2025 12:00,Spring    ,150,220.9,42,150,150,,0,121.8,122,125,
BON,4/20/2025 13:00,Spring    ,150.1,221.1,42,150,150,,0,121.7,122,125,
BON,4/20/2025 14:00,Spring    ,150.2,220.1,42,150,150,,0,121.7,122,125,
BON,4/20/2025 15:00,Spring    ,150.2,219.3,42,150,150,,0,121.7,122,125,
BON,4/20/2025 16:00,Spring    ,150.3,219.7,42,150,150,,0,121.7,122,125,
BON,4/20/2025 17:00,Spring    ,150.3,220.8,42,150,150,,0,121.8,122,125,
BON,4/20/2025 18:00,Spring    ,150.1,229.6,42,150,150,,0,122.1,122,125,
BON,4/20/2025 19:00,Spring    ,149.9,243,42,150,150,,0,121.3,122,125,
BON,4/20/2025 20:00,Spring    ,149.9,244.4,42,150,150,,0,121.2,122,125,
BON,4/20/2025 21:00,Spring    ,150.2,244.7,42,150,150,,0,120.9,122,125,
BON,4/20/2025 22:00,Spring    ,150.3,244.5,42,150,150,,0,121.3,122,125,
BON,4/20/2025 23:00,Spring    ,150.6,234.4,42,150,150,,0,122.1,122,125,
BON,4/21/2025 0:00,Spring    ,150.8,228.3,42,150,150,,0,122,122,125,
BON,4/21/2025 1:00,Spring    ,150.6,227.8,42,150,150,,0,122.1,122,125,
BON,4/21/2025 2:00,Spring    ,150.7,228,42,150,150,,0,122,122,125,
BON,4/21/2025 3:00,Spring    ,151.1,228.2,42,150,150,,0,121.8,122,125,
BON,4/21/2025 4:00,Spring    ,151.3,228.3,42,150,150,,0,121.7,122,125,
BON,4/21/2025 5:00,Spring    ,151.4,228.9,42,150,150,,0,121.9,122,125,
BON,4/21/2025 6:00,Spring    ,151.1,245.9,42,150,150,,0,121.1,122,125,
BON,4/21/2025 7:00,Spring    ,151.2,248.8,42,150,150,,0,120.9,122,125,
BON,4/21/2025 8:00,Spring    ,151.3,245.7,42,150,150,,0,121.5,122,125,
BON,4/21/2025 9:00,Spring    ,151.7,231.6,42,150,150,,0,121.9,122,125,
BON,4/21/2025 10:00,Spring    ,151.8,230.1,42,150,150,,0,121.6,122,125,
BON,4/21/2025 11:00,Spring    ,151.4,230.3,42,150,150,,0,121.8,122,125,
BON,4/21/2025 12:00,Spring    ,151,229.3,42,150,150,,0,121.9,122,125,
BON,4/21/2025 13:00,Spring    ,150.8,229.1,42,150,150,,0,121.9,122,125,
BON,4/21/2025 14:00,Spring    ,150.6,228.8,42,150,150,,0,122.1,122,125,
BON,4/21/2025 15:00,Spring    ,150.3,229.4,42,150,150,,0,122.1,122,125,
BON,4/21/2025 16:00,Spring    ,150.2,229.2,42,150,150,,0,122,122,125,
BON,4/21/2025 17:00,Spring    ,150,228.8,42,150,150,,0,122.1,122,125,
BON,4/21/2025 18:00,Spring    ,149.7,229.8,42,150,150,,0,122,122,125,
BON,4/21/2025 19:00,Spring    ,149.2,244.8,42,150,150,,0,120.9,122,125,
BON,4/21/2025 20:00,Spring    ,149.5,245.5,42,150,150,,0,120.8,122,125,
BON,4/21/2025 21:00,Spring    ,149.2,259.7,42,150,150,,0,121,122,125,
BON,4/21/2025 22:00,Spring    ,149.1,260.6,42,150,150,,0,121.2,122,125,
BON,4/21/2025 23:00,Spring    ,149.5,246.1,42,150,150,,0,120.9,122,125,
BON,4/22/2025 0:00,Spring    ,150.4,221.7,42,150,150,,0,121.8,122,125,
BON,4/22/2025 1:00,Spring    ,151.2,196.8,42,150,150,,0,121.3,122,125,
BON,4/22/2025 2:00,Spring    ,150.8,196.2,42,150,150,,0,121.6,122,125,
BON,4/22/2025 3:00,Spring    ,150.9,196.4,42,150,150,,0,121.7,122,125,
BON,4/22/2025 4:00,Spring    ,150.9,196.6,42,150,150,,0,121.7,122,125,
BON,4/22/2025 5:00,Spring    ,150.4,224.8,42,150,150,,0,121.8,122,125,
BON,4/22/2025 6:00,Spring    ,150.3,227.6,42,150,150,,0,122.1,122,125,
BON,4/22/2025 7:00,Spring    ,150.3,227,42,150,150,,0,121.9,122,125,
BON,4/22/2025 8:00,Spring    ,150.8,226.5,42,150,150,,0,122.2,122,125,
BON,4/22/2025 9:00,Spring    ,151.6,197.8,42,150,150,,0,121.7,122,125,
BON,4/22/2025 10:00,Spring    ,151.7,197.2,42,150,150,,0,121.6,122,125,
BON,4/22/2025 11:00,Spring    ,151.3,197.1,42,150,150,,0,121.4,122,125,
BON,4/22/2025 12:00,Spring    ,150.8,196.2,42,150,150,,0,121.9,122,125,
BON,4/22/2025 13:00,Spring    ,150.7,196.3,42,150,150,,0,121.6,122,125,
BON,4/22/2025 14:00,Spring    ,150.7,196.3,42,150,150,,0,121.5,122,125,
BON,4/22/2025 15:00,Spring    ,150.5,196,42,150,150,,0,121.3,122,125,
BON,4/22/2025 16:00,Spring    ,150.3,195.8,42,150,150,,0,121.4,122,125,
BON,4/22/2025 17:00,Spring    ,150.1,195.7,42,150,150,,0,121.5,122,125,
BON,4/22/2025 18:00,Spring    ,149.9,195.4,42,150,150,,0,121.4,122,125,
BON,4/22/2025 19:00,Spring    ,149.8,195.3,42,150,150,,0,121.4,122,125,
BON,4/22/2025 20:00,Spring    ,149.7,195.2,42,150,150,,0,121.3,122,125,
BON,4/22/2025 21:00,Spring    ,150.1,195.7,42,150,150,,0,121.4,122,125,
BON,4/22/2025 22:00,Spring    ,150.2,195.7,42,150,150,,0,121.4,122,125,
BON,4/22/2025 23:00,Spring    ,150.3,196,42,150,150,,0,121.3,122,125,
BON,4/23/2025 0:00,Spring    ,150.5,196.2,42,150,150,,0,121.2,122,125,
BON,4/23/2025 1:00,Spring    ,150.7,196.2,42,150,150,,0,121.5,122,125,
BON,4/23/2025 2:00,Spring    ,150.7,196.4,42,150,150,,0,121.4,122,125,
BON,4/23/2025 3:00,Spring    ,150.7,196.3,42,150,150,,0,121.5,122,125,
BON,4/23/2025 4:00,Spring    ,151,196.6,42,150,150,,0,121.4,122,125,
BON,4/23/2025 5:00,Spring    ,150.7,217.6,42,150,150,,0,121.9,122,125,
BON,4/23/2025 6:00,Spring    ,150.3,233.6,42,150,150,,0,122,122,125,
BON,4/23/2025 7:00,Spring    ,150.2,234.4,42,150,150,,0,122.3,122,125,
BON,4/23/2025 8:00,Spring    ,150.6,234.7,42,150,150,,0,122.4,122,125,
BON,4/23/2025 9:00,Spring    ,150.8,234.4,42,150,150,,0,122.5,122,125,
BON,4/23/2025 10:00,Spring    ,151.2,220.6,42,150,150,,0,122.3,122,125,
BON,4/23/2025 11:00,Spring    ,151.3,219.6,42,150,150,,0,122.3,122,125,
BON,4/23/2025 12:00,Spring    ,151.5,219.9,42,150,150,,0,122.3,122,125,
BON,4/23/2025 13:00,Spring    ,151,219.2,42,150,150,,0,122.2,122,125,
BON,4/23/2025 14:00,Spring    ,151.1,211.1,42,150,150,,0,122.4,122,125,
BON,4/23/2025 15:00,Spring    ,151,209.8,42,150,150,,0,122.1,122,125,
BON,4/23/2025 16:00,Spring    ,150.9,210.7,42,150,150,,0,122.3,122,125,
BON,4/23/2025 17:00,Spring    ,150.7,210.8,42,150,150,,0,122.3,122,125,
BON,4/23/2025 18:00,Spring    ,150.7,208.2,42,150,150,,0,122.4,122,125,
BON,4/23/2025 19:00,Spring    ,150.7,207.9,42,150,150,,0,122.4,122,125,
BON,4/23/2025 20:00,Spring    ,150.7,207.7,42,150,150,,0,122.1,122,125,
BON,4/23/2025 21:00,Spring    ,150.6,207.4,42,150,150,,0,122.3,122,125,
BON,4/23/2025 22:00,Spring    ,150.6,208.1,42,150,150,,0,122.1,122,125,
BON,4/23/2025 23:00,Spring    ,150.6,206.9,42,150,150,,0,122.2,122,125,
BON,4/24/2025 0:00,Spring    ,150.5,207.7,42,150,150,,0,122.1,122,125,
BON,4/24/2025 1:00,Spring    ,150.5,206.9,42,150,150,,0,122.2,122,125,
BON,4/24/2025 2:00,Spring    ,150.4,207.2,42,150,150,,0,122.2,122,125,
BON,4/24/2025 3:00,Spring    ,150.3,207,42,150,150,,0,122,122,125,
BON,4/24/2025 4:00,Spring    ,150.3,207.1,42,150,150,,0,122.1,122,125,
BON,4/24/2025 5:00,Spring    ,150.2,206.8,42,150,150,,0,122.1,122,125,
BON,4/24/2025 6:00,Spring    ,150.1,206.8,42,150,150,,0,122.2,122,125,
BON,4/24/2025 7:00,Spring    ,150.1,206.7,42,150,150,,0,122,122,125,
BON,4/24/2025 8:00,Spring    ,150.7,207.1,42,150,150,,0,122,122,125,
BON,4/24/2025 9:00,Spring    ,150.9,208.9,42,150,150,,0,122.1,122,125,
BON,4/24/2025 10:00,Spring    ,151,208.3,42,150,150,,0,122.4,122,125,
BON,4/24/2025 11:00,Spring    ,151.1,208.5,42,150,150,,0,122.3,122,125,
BON,4/24/2025 12:00,Spring    ,150.9,208.5,42,150,150,,0,122.3,122,125,
BON,4/24/2025 13:00,Spring    ,150.8,208.5,42,150,150,,0,122.2,122,125,
BON,4/24/2025 14:00,Spring    ,150.8,207.3,42,150,150,,0,122,122,125,
BON,4/24/2025 15:00,Spring    ,150.7,207,42,150,150,,0,122.2,122,125,
BON,4/24/2025 16:00,Spring    ,150.5,206.9,42,150,150,,0,122.2,122,125,
BON,4/24/2025 17:00,Spring    ,150.4,207,42,150,150,,0,122.1,122,125,
BON,4/24/2025 18:00,Spring    ,150.3,208.1,42,150,150,,0,122.1,122,125,
BON,4/24/2025 19:00,Spring    ,150.2,207.8,42,150,150,,0,122.2,122,125,
BON,4/24/2025 20:00,Spring    ,150.2,208.3,42,150,150,,0,122.2,122,125,
BON,4/24/2025 21:00,Spring    ,150.4,208.3,42,150,150,,0,122.5,122,125,
BON,4/24/2025 22:00,Spring    ,150.4,209.2,42,150,150,,0,122.5,122,125,
BON,4/24/2025 23:00,Spring    ,150.4,209.7,42,150,150,,0,122.2,122,125,
BON,4/25/2025 0:00,Spring    ,150.4,208.5,42,150,150,,0,122.2,122,125,
BON,4/25/2025 1:00,Spring    ,150.5,208.3,42,150,150,,0,122.2,122,125,
BON,4/25/2025 2:00,Spring    ,150.4,209,42,150,150,,0,122.1,122,125,
BON,4/25/2025 3:00,Spring    ,150.4,209,42,150,150,,0,122.2,122,125,
BON,4/25/2025 4:00,Spring    ,150.5,209.5,42,150,150,,0,121.9,122,125,
BON,4/25/2025 5:00,Spring    ,150.5,209.5,42,150,150,,0,121.9,122,125,
BON,4/25/2025 6:00,Spring    ,150.3,209.6,42,150,150,,0,122.5,122,125,
BON,4/25/2025 7:00,Spring    ,150.7,209.1,42,150,150,,0,122.5,122,125,
BON,4/25/2025 8:00,Spring    ,150.9,209.3,42,150,150,,0,122.3,122,125,
BON,4/25/2025 9:00,Spring    ,151,209.4,42,150,150,,0,122.1,122,125,
BON,4/25/2025 10:00,Spring    ,151,209.4,42,150,150,,0,121.9,122,125,
BON,4/25/2025 11:00,Spring    ,150.7,209.4,42,150,150,,0,122.2,122,125,
BON,4/25/2025 12:00,Spring    ,150.6,209.1,42,150,150,,0,122.1,122,125,
BON,4/25/2025 13:00,Spring    ,150.6,209.1,42,150,150,,0,122.3,122,125,
BON,4/25/2025 14:00,Spring    ,150.5,208.9,42,150,150,,0,122.1,122,125,
BON,4/25/2025 15:00,Spring    ,150.4,208.9,42,150,150,,0,122.3,122,125,
BON,4/25/2025 16:00,Spring    ,150.3,208.7,42,150,150,,0,122.4,122,125,
BON,4/25/2025 17:00,Spring    ,150.1,208.7,42,150,150,,0,122.3,122,125,
BON,4/25/2025 18:00,Spring    ,150,208.5,42,150,150,,0,122.2,122,125,
BON,4/25/2025 19:00,Spring    ,149.9,208.5,42,150,150,,0,122.1,122,125,
BON,4/25/2025 20:00,Spring    ,149.8,209.8,42,150,150,,0,122.1,122,125,
BON,4/25/2025 21:00,Spring    ,149.9,210.1,42,150,150,,0,122.1,122,125,
BON,4/25/2025 22:00,Spring    ,149.9,210.1,42,150,150,,0,122.1,122,125,
BON,4/25/2025 23:00,Spring    ,149.9,209.9,42,150,150,,0,122.2,122,125,
BON,4/26/2025 0:00,Spring    ,149.9,210,42,150,150,,0,122.1,122,125,
BON,4/26/2025 1:00,Spring    ,149.9,207.2,42,150,150,,0,122.1,122,125,
BON,4/26/2025 2:00,Spring    ,150,206.9,42,150,150,,0,122.2,122,125,
BON,4/26/2025 3:00,Spring    ,150.1,207.2,42,150,150,,0,122.1,122,125,
BON,4/26/2025 4:00,Spring    ,150.2,207.5,42,150,150,,0,121.9,122,125,
BON,4/26/2025 5:00,Spring    ,150.2,207.3,42,150,150,,0,121.9,122,125,
BON,4/26/2025 6:00,Spring    ,150.3,206.2,42,150,150,,0,122.2,122,125,
BON,4/26/2025 7:00,Spring    ,150.3,206.5,42,150,150,,0,121.9,122,125,
BON,4/26/2025 8:00,Spring    ,150.3,206.3,42,150,150,,0,121.9,122,125,
BON,4/26/2025 9:00,Spring    ,150.3,207.6,42,150,150,,0,121.8,122,125,
BON,4/26/2025 10:00,Spring    ,150.3,207.7,42,150,150,,0,121.9,122,125,
BON,4/26/2025 11:00,Spring    ,149.9,207.1,42,150,150,,0,122.2,122,125,
BON,4/26/2025 12:00,Spring    ,149.7,207,42,150,150,,0,121.8,122,125,
BON,4/26/2025 13:00,Spring    ,149.6,206.3,42,150,150,,0,121.6,122,125,
BON,4/26/2025 14:00,Spring    ,149.4,206.5,42,150,150,,0,121.8,122,125,
BON,4/26/2025 15:00,Spring    ,149.2,206.5,42,150,150,,0,121.8,122,125,
BON,4/26/2025 16:00,Spring    ,149.1,205.9,42,150,150,,0,121.8,122,125,
BON,4/26/2025 17:00,Spring    ,149.3,194.8,42,150,150,,0,121.8,122,125,
BON,4/26/2025 18:00,Spring    ,149.3,194.9,42,150,150,,0,121.7,122,125,
BON,4/26/2025 19:00,Spring    ,149.3,194.8,42,150,150,,0,121.6,122,125,
BON,4/26/2025 20:00,Spring    ,149.5,195.2,42,150,150,,0,121.7,122,125,
BON,4/26/2025 21:00,Spring    ,149.7,195.3,42,150,150,,0,121.7,122,125,
BON,4/26/2025 22:00,Spring    ,149.9,195.5,42,150,150,,0,121.4,122,125,
BON,4/26/2025 23:00,Spring    ,150.1,195.5,42,150,150,,0,121.3,122,125,
BON,4/27/2025 0:00,Spring    ,150.2,195.8,42,150,150,,0,121.2,121,125,
BON,4/27/2025 1:00,Spring    ,150.4,196,42,150,150,,0,121.3,121,125,
BON,4/27/2025 2:00,Spring    ,150.5,196,42,150,150,,0,121.2,121,125,
BON,4/27/2025 3:00,Spring    ,150.4,195.9,42,150,150,,0,121.2,121,125,
BON,4/27/2025 4:00,Spring    ,150.3,196,42,150,150,,0,121.3,121,125,
BON,4/27/2025 5:00,Spring    ,150.3,195.9,42,150,150,,0,121.2,121,125,
BON,4/27/2025 6:00,Spring    ,150.3,195.9,42,150,150,,0,121.3,121,125,
BON,4/27/2025 7:00,Spring    ,150.3,196,42,150,150,,0,121.2,121,125,
BON,4/27/2025 8:00,Spring    ,150.2,195.7,42,150,150,,0,121,121,125,
BON,4/27/2025 9:00,Spring    ,150,195.6,42,150,150,,0,121.3,121,125,
BON,4/27/2025 10:00,Spring    ,149.9,195.4,42,150,150,,0,121.3,121,125,
BON,4/27/2025 11:00,Spring    ,149.7,195.2,42,150,150,,0,121.3,121,125,
BON,4/27/2025 12:00,Spring    ,149.5,195.1,42,150,150,,0,121.3,121,125,
BON,4/27/2025 13:00,Spring    ,149.3,194.9,42,150,150,,0,121.1,121,125,
BON,4/27/2025 14:00,Spring    ,149.2,194.9,42,150,150,,0,121.1,121,125,
BON,4/27/2025 15:00,Spring    ,149.1,194.5,42,150,150,,0,121,121,125,
BON,4/27/2025 16:00,Spring    ,149.1,194.6,42,150,150,,0,121.1,121,125,
BON,4/27/2025 17:00,Spring    ,149,194.4,42,150,150,,0,121,121,125,
BON,4/27/2025 18:00,Spring    ,148.8,194.3,42,150,150,,0,121,121,125,
BON,4/27/2025 19:00,Spring    ,148.8,194.4,42,150,150,,0,121,121,125,
BON,4/27/2025 20:00,Spring    ,149.1,194.6,42,150,150,,0,121,121,125,
BON,4/27/2025 21:00,Spring    ,149.2,194.8,42,150,150,,0,120.9,121,125,
BON,4/27/2025 22:00,Spring    ,149.3,194.7,42,150,150,,0,120.9,121,125,
BON,4/27/2025 23:00,Spring    ,149.3,194.8,42,150,150,,0,121,121,125,
BON,4/28/2025 0:00,Spring    ,149.4,194.8,42,150,150,,0,120.9,121,125,
BON,4/28/2025 1:00,Spring    ,149.9,195.5,42,150,150,,0,120.9,121,125,
BON,4/28/2025 2:00,Spring    ,150.1,195.5,42,150,150,,0,121.3,121,125,
BON,4/28/2025 3:00,Spring    ,149.8,195.4,42,150,150,,0,120.9,121,125,
BON,4/28/2025 4:00,Spring    ,149.7,195.2,42,150,150,,0,120.7,121,125,
BON,4/28/2025 5:00,Spring    ,149.8,195.5,42,150,150,,0,120.9,121,125,
BON,4/28/2025 6:00,Spring    ,149.8,195.5,42,150,150,,0,120.9,121,125,
BON,4/28/2025 7:00,Spring    ,149.7,195.5,42,150,150,,0,121,121,125,
BON,4/28/2025 8:00,Spring    ,149.7,195.2,42,150,150,,0,120.7,121,125,
BON,4/28/2025 9:00,Spring    ,148.7,194.3,42,150,150,,0,121,121,125,
BON,4/28/2025 10:00,Spring    ,149.2,194.8,42,150,150,,0,121,121,125,
BON,4/28/2025 11:00,Spring    ,149.1,194.9,42,150,150,,0,120.8,121,125,
BON,4/28/2025 12:00,Spring    ,149,194.6,42,150,150,,0,121.1,121,125,
BON,4/28/2025 13:00,Spring    ,148.8,194.5,42,150,150,,0,120.8,121,125,
BON,4/28/2025 14:00,Spring    ,148.1,193.6,42,150,150,,0,121,121,125,
BON,4/28/2025 15:00,Spring    ,149.6,195.1,42,150,150,,0,121,121,125,
BON,4/28/2025 16:00,Spring    ,149.4,195,42,150,150,,0,120.9,121,125,
BON,4/28/2025 17:00,Spring    ,149.3,194.8,42,150,150,,0,121.1,121,125,
BON,4/28/2025 18:00,Spring    ,149.3,194.9,42,150,150,,0,120.9,121,125,
BON,4/28/2025 19:00,Spring    ,149.6,195.2,42,150,150,,0,121.1,121,125,
BON,4/28/2025 20:00,Spring    ,149.7,195.2,42,150,150,,0,120.9,121,125,
